ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
337,Ristorante Rinuccini,http://www.rinuccini.com,+353(0)567761575,-7.25062635581969,52.6502964157659,Kilkenny,Kilkenny,Republic of Ireland
338,Mullaney Brothers,http://www.mullaneybrothers.com/,+353(0)719140718,-8.475628,54.271005,Sligo,Sligo Town,Republic of Ireland
339,Forget-Me-Not,http://www.forgetmenot.ie/,+353(0)749721168,-8.110025,54.654052,Donegal,Donegal Town,Republic of Ireland
340,Magee of Donegal,http://www.magee1866.com,+353(0)749722660,-8.10966057672112,54.6539210356355,Donegal,Donegal Town,Republic of Ireland
341,McAuliffe's Craftshop,http://www.mcauliffescraftshop.com/,+353(0)749136135,-7.970848,55.183197,Donegal,Dunfanaghy,Republic of Ireland
343,Kate's Kitchen,http://www.kateskitchen.ie,+353(0)719143022,-8.473038,54.270603,Sligo,Sligo Town,Republic of Ireland
344,An Grianán Theatre,http://www.angrianan.com,+353(0)749120777,-7.731991,54.953345,Donegal,Letterkenny,Republic of Ireland
346,RosGuill Deep Sea Angling Boat Hire,http://www.rosguill.com,+353(0)749155080,-7.852436,55.22445,Donegal,Downings,Republic of Ireland
347,Lough Key Forest and Activity Park,http://www.loughkey.ie,+353(0)719673122,-8.23439317979364,53.985353450068,Roscommon,Boyle,Republic of Ireland
348,Killarney  Rent a Bike,http://www.killarneyrentabike.com/,+353(0)646631282,-9.516766,52.05806,Kerry,Killarney,Republic of Ireland
349,County Roscommon Heritage and Genealogy Centre,http://www.roscommonroots.com,+353(0)719633380,-8.110882,53.776754,Roscommon,Strokestown,Republic of Ireland
352,Dingle Dolphin Boat Tours,http://www.dingledolphin.com,+353(0)861937304,-10.2746198279185,52.1391614367466,Kerry,Dingle,Republic of Ireland
353,Kerry Crafted Glass,http://www.irishkerryglass.com,+353(0)646643295,-9.448016,52.109668,Kerry,Killarney,Republic of Ireland
354,Fermoy (Coarse),,+353(0)2641222,-8.26274244475556,52.1357579578989,Cork,Fermoy,Republic of Ireland
355,Cork City Lough,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland
356,Stocked Lakes (Game),http://homepage.eircom.net/~swrfb/,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland
357,River Ilen (Game),,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland
358,The Lee System (Game & Coarse Angling),http://homepage.eircom.net/~swrfb/,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland
360,The River Boyne,http://www.fishinginireland.info/,+353(0)18842600,-6.27333589990234,53.7287233903798,Dublin,Swords,Republic of Ireland
361,Bealach Na Gaeltachta,,,-7.7172,54.948615,Donegal,Letterkenny,Republic of Ireland
362,The BlueStack Way,http://www.irishtrails.ie/trail/Bluestack-Way/6/,,-8.10988002391191,54.6546325077439,Donegal,Donegal Town,Republic of Ireland
364,Dunmore East Angling Charters,http://www.dunmoreangling.ie,+353(0)872682794,-7.018123,52.175409,Waterford,Dunmore East,Republic of Ireland
365,The Blackwater Way,http://www.irishtrails.ie/Trail/Blackwater-Way---Duhallow/5/,+353(0)5850007,-8.59674002276804,51.9443213753579,Cork,Mallow,Republic of Ireland
366,West Cork Craft & Design Guild,http://www.greenwoodchairs.com,+353(0)2821890,-9.306467,51.550712,Cork,Skibbereen,Republic of Ireland
367,The Royal Canal Way,http://www.irishtrails.ie/Trail/Royal-Canal-Way/28/,,-6.49036838401093,53.3614506783831,Westmeath,Mullingar,Republic of Ireland
368,The Grand Canal Way,http://www.irishtrails.ie/trail/offaly-way/27/,+353(0)579352617,-6.66667168913068,53.2493505329118,Offaly,Tullamore,Republic of Ireland
370,South East Charters,http://www.seatours.ie,+353(0)872437148,-6.92827093388525,52.2222333991357,Wexford,New Ross,Republic of Ireland
371,Oaklands Lake,http://www.oaklandslake.com/,+353(0)51425196,-6.942133,52.395634,Wexford,New Ross,Republic of Ireland
372,Dunfanaghy Stables Ltd.,http://www.dunfanaghystables.com,+353(0)749100980,-7.969928,55.183295,Donegal,Dunfanaghy,Republic of Ireland
373,Fairyhouse Racecourse,http://www.fairyhouse.ie/,+353(0)18256167,-6.46182695919902,53.4803637156652,Meath,Rathoath,Republic of Ireland
375,Seaview Tavern,http://www.seaviewtavern.ie,+353(0)749370117,-7.331347,55.367283,Donegal,Malin Head,Republic of Ireland
376,Spiller's Lane Gallery,http://deirdrecrowleyart.ie/,+353(0)876271700,-8.891264,51.622731,Cork,Clonakilty,Republic of Ireland
377,Leo's Tavern,,+353(0)749548143,-8.271437,55.027706,Donegal,Crolly,Republic of Ireland
378,The Lee System,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland
379,Ballyhass Lakes,http://www.ballyhasslakes.ie,+353(0)2227773,-8.79919035449222,52.1691923934622,Cork,Mallow,Republic of Ireland
380,Derryveagh Crystal,,+353(0)749167845,-7.732261,54.947444,Donegal,Letterkenny,Republic of Ireland
381,Hanna Hats of Donegal Ltd,http://www.hannahats.com,+353(0)749721084,-8.109794,54.656274,Donegal,Donegal Town,Republic of Ireland
383,Owenea River,http://www.fishinginireland.info/index.htm,+353(0)719851435,-8.287092,54.789936,Donegal,Ballyshannon,Republic of Ireland
384,Lough Melvin and River Drowes - Drowes Estuary,http://www.fishinginireland.info/index.htm,+353(0)719851435,-8.181053,54.497695,Donegal,Ballyshannon,Republic of Ireland
385,Crana River and Fullerton Reservoir,,+353(0)749362600,-7.457684,55.128255,Donegal,Inishowen,Republic of Ireland
387,Leisureland Redcastle,http://www.leisurelandredcastle.ie,+353(0)749382306,-7.13434460327152,55.1595439006383,Donegal,Moville,Republic of Ireland
389,The Lobster Pot,https://www.facebook.com/pages/The-Lobster-Pot-A-Donegal-Good-Food-Tavern/172984432755697?ref=hl,+353(0)749542012,-8.440148,54.983744,Donegal,Burtonport,Republic of Ireland
390,Luigi Malone's,http://www.luigimalones.com,+353(0)214278877,-8.472305,51.900071,Cork,Cork City,Republic of Ireland
392,Gweebarra River,,+353(0)749546151,-8.10988002391191,54.6546325077439,Donegal,Gweebara,Republic of Ireland
393,River Finn,,+0044(0)2871342100,-7.318538,54.988147,Londonderry,Londonderry,Northern Ireland
394,Assaroe Lake,,+353(0)719851200,-8.14341867517802,54.4939811862342,Donegal,Ballyshannon,Republic of Ireland
395,Mermaid Angling,http://fishinginireland.info/charterboats/wexford.htm,+353(0)51389225,-6.953243,52.246604,Wexford,Ballyhack,Republic of Ireland
397,Atlantic Sea Kayaking,http://www.atlanticseakayaking.com,+353(0)2821058,-9.26789578932462,51.5490124316153,Cork,Skibbereen,Republic of Ireland
398,Cork Whale Watch,http://www.corkwhalewatch.com/,+353(0)863850568,-9.16621064050286,51.5221185583895,Cork,near Union Hall,Republic of Ireland
399,Donegal Motor Club,http://www.donegalrally.ie,+353(0)749126966,-7.68562,54.9595,Donegal,Letterkenny,Republic of Ireland
401,The Leitrim Design House,http://www.leitrimdesignhouse.ie,+353(0)719650550,-8.09782051653292,53.9448127415713,Leitrim,Carrick-On-Shannon,Republic of Ireland
402,Kate Kearney's Cottage,http://www.katekearneyscottage.com,+353(0)646644146,-9.631468,52.040099,Kerry,Beaufort,Republic of Ireland
405,McGrory’s Hotel,http://www.mcgrorys.ie,+353(0)749379104,-7.165599,55.286232,Donegal,Culdaff,Republic of Ireland
407,Café Mocha,,+353(0)646642133,-9.583772,51.880047,Kerry,Kenmare,Republic of Ireland
408,Mourne Antiques,http://www.mourneantiques.com/default.aspx,+353(0)749126457,-7.73696294512183,54.9506886002281,Donegal,Letterkenny,Republic of Ireland
409,Brian de Staic,http://www.briandestaic.com,+353(0)646633822,-9.509972,52.060454,Kerry,Killarney,Republic of Ireland
410,Peter Power - Deep Sea Angling,http://www.bayangling.freeservers.com,+353(0)18430380,-8.44957001078296,54.4655401925224,Sligo,Mullaghmore,Republic of Ireland
411,North West Tourism and Cultural Centre,http://www.irelandnorthwest.ie,+353(0)719161201,-8.477043,54.268771,Sligo,Sligo Town,Republic of Ireland
412,The Rose of Inishfree Waterbus,http://www.roseofinnisfree.com,+353(0)872598869,-8.33616490313522,54.2640123041793,Leitrim,Fivemilebourne,Republic of Ireland
415,Keane's Jewellers,http://www.keanes.ie,+353(0)646631515,-9.509459,52.059503,Kerry,Killarney,Republic of Ireland
417,The Crawford Café,http://www.crawfordartgallery.ie/dining.html,+353(0)214274415,-8.473182,51.899917,Cork,Cork City,Republic of Ireland
418,Tramore Amusement & Leisure Park,http://www.tramoreamusements.com,,-7.146217,52.159794,Waterford,Tramore,Republic of Ireland
421,New Ross Coarse Angling Limited,http://www.oaklandslake.com/,+353(0)51445348,-6.94111728370571,52.3488485763989,Wexford,New Ross,Republic of Ireland
423,Sandfield Pitch & Putt,,+353(0)749541344,-8.439642,54.800797,Donegal,Ardara,Republic of Ireland
424,Connemara Smokehouse,http://www.smokehouse.ie,+353(0)9523739,-10.1165398820463,53.4046457988366,Galway,Ballyconneely,Republic of Ireland
425,Travel Choice,http://www.irishtravelchoice.com,+353(0)578660775,-7.299242,53.03403,Laois,Portlaoise,Republic of Ireland
427,Doolans Boat Hire,,+353(0)449342085,-7.35704365576059,53.5591027072512,Westmeath,Mullingar,Republic of Ireland
428,"Fadó Antiques, Gifts & Gallery Framing",,+353(0)669151452,-10.268361,52.141472,Kerry,Dingle,Republic of Ireland
433,Irish Cycle Hire,http://www.irishcyclehire.com,+353(0)416853772,-6.531253,53.858404,Louth,Ardee,Republic of Ireland
434,Emerald Star,http://www.emeraldstar.ie,+353(0)719627633,-8.098455,53.943615,Leitrim,Carrick-On-Shannon,Republic of Ireland
437,MC Research,http://www.mc-research.com,+353(0)429372046,-6.35190843094017,53.9032806396418,Louth,Dundalk,Republic of Ireland
440,Lenamore Stables,http://www.facebook.com/pages/category/Sports-Team/Lenamore-Stables-258156527572541/,+353(0)749384022,-7.32406000657897,55.0476985448502,Donegal,Muff,Republic of Ireland
442,Leitrim Crystal,http://www.leitrimcrystal.ie/,+353(0)719622255,-8.09625,53.944964,Leitrim,Carrick-On-Shannon,Republic of Ireland
443,Bellewstown Racecourse,http://www.bellewstownraces.ie,+353(0)419842111,-6.34645375901698,53.6444174475036,Meath,Bellewstown,Republic of Ireland
444,Drumcliffe Tea House and Craft Shop,,+353(0)719144956,-8.49445,54.32593,Sligo,Drumcliffe,Republic of Ireland
447,Watergate Theatre,http://www.watergatetheatre.com,+353(0)567761674,-7.254794,52.655149,Kilkenny,Kilkenny City,Republic of Ireland
457,Irish Midlands Ancestry,http://www.irishmidlandsancestry.com,+353(0)579321421,-7.493293,53.277603,Offaly,Tullamore,Republic of Ireland
461,Celtic Angling,http://www.celticangling.com,+353(0)6968202,-8.82780438526713,52.4660794092373,Limerick,Ballingarry,Republic of Ireland
462,McKernan Handweavers,http://www.scarves.ie,+353(0)61921527,-8.541004,52.89907,Clare,Tuamgraney,Republic of Ireland
464,Dolphin Discovery Kilrush,http://www.discoverdolphins.ie,+353(0)659051327,-9.495037,52.634998,Clare,Kilrush,Republic of Ireland
466,Clonlara Equestrian Centre,http://www.clonlaraequestrian.com/,+353(0)876892373,-8.57270235928149,52.7165264251421,Clare,Clonlara,Republic of Ireland
467,Sligo Yacht Club,http://www.sligoyachtclub.ie/,+353(0)719177168,-8.575777,54.306559,Sligo,Rosses Point,Republic of Ireland
470,Burkes Boat Hire,,+353(0)656837677,-9.064263,52.944992,Clare,Corofin,Republic of Ireland
472,Peche Irlande,http://www.pecheirlande.com,+353(0)61376798,-8.42590186971624,52.8488944059739,Clare,Killaloe,Republic of Ireland
475,Lough Corrib,http://www.fishinginireland.info/,+353(0)91563110,-9.2760575625,53.4958347813259,Galway,Galway City,Republic of Ireland
476,Bunratty Village Mills,http://www.blarneywoollenmills.ie,+353(0)61364321,-8.813227,52.696069,Clare,Bunratty,Republic of Ireland
477,Kilfinane Outdoor Education Centre,http://www.kilfinaneoec.com/,+353(0)6391161,-8.471742,52.360141,Limerick,Kilfinane,Republic of Ireland
479,The River Suck,,+353(0)61300238,-8.21039941467279,53.3331009762356,Galway,Limerick City,Republic of Ireland
481,Moy River,,+353(0)9622788,-9.150405,54.111792,Mayo,Ballina,Republic of Ireland
482,Lough Conn,,+353(0)9622788,-9.150405,54.111792,Mayo,Ballina,Republic of Ireland
483,Lough Cullen,,+353(0)9622788,-9.150405,54.111792,Mayo,Ballina,Republic of Ireland
484,Edman Collection,http://www.edmancollection.com,+353(0)2640222,-9.082403,51.900506,Cork,Macroom,Republic of Ireland
485,Footfalls Walking Holidays,http://www.walkinghikingireland.com,+353(0)40445152,-6.2484672957712,53.0007021684405,Wicklow,Roundwood,Republic of Ireland
486,Kilcornan Karting,http://www.limerickkarting.com,+353(0)61393728,-8.877831,52.619135,Limerick,Kilcornan,Republic of Ireland
487,Bunratty Castle Medieval Banquet,http://www.shannonheritage.com,+353(0)61360788,-8.812076,52.696635,Clare,Bunratty,Republic of Ireland
488,Knappogue Medieval Castle Banquet,http://www.shannonheritage.com,+353(0)61360788,-8.831969,52.793887,Clare,Quin,Republic of Ireland
493,Rossan Knitwear Ltd,http://www.rossanknitwear.ie/,+353(0)749730069,-8.752821,54.693985,Donegal,Glencolmcille,Republic of Ireland
494,Shannon Adventure Canoeing & Camping Holidays,http://www.iol.ie/~advcanoe/index.html,+353(0)579151411,-7.9998642883555,53.1866298943404,Offaly,Banagher,Republic of Ireland
495,Clonshire Equestrian & Polo Centre,http://www.clonshire.com,+353(0)61396770,-8.839076,52.558974,Limerick,Adare,Republic of Ireland
496,De Barra's Folk Club,http://www.debarra.ie,+353(0)238833381,-8.889015,51.622953,Cork,Clonakilty,Republic of Ireland
497,Tipperary Mountain Trekking Centre,http://www.timotrec.com,+353(0)874106868,-8.003914,52.728907,Tipperary,Nenagh,Republic of Ireland
498,Cafe Noir,http://www.cafenoir.ie,+353(0)656840090,-8.977096,52.844572,Clare,Ennis,Republic of Ireland
499,Shannon's Lough Derg Pike and Coarse Fishery,http://www.fishinginireland.info/coarse/shannon/killaloe.htm#killaloe,+353(0)61300238,-8.4484079138183,52.8099458981657,Limerick,Killaloe,Republic of Ireland
500,Sea Fishing off the Clare coast,http://fishinginireland.info/,+353(0)61300238,-9.14260652221673,53.117415939716,Limerick,Limerick,Republic of Ireland
503,McLaughlins,http://www.castletroy-park.ie,+353(0)61335566,-8.576925,52.666864,Limerick,Castletroy,Republic of Ireland
506,Le Montmartre,,+353(0)719169901,-8.474004,54.267936,Sligo,Sligo Town,Republic of Ireland
507,Moorlands Equestrian Centre,http://www.moorlands.ie,+353(0)719641500,-8.04538641044041,54.0518975596103,Leitrim,Drumshanbo,Republic of Ireland
510,The Montgomerie Course at Carton House,http://www.cartonhousegolf.com/golf/montgomerie/,+353(0)15052000,-6.567725,53.389976,Kildare,Maynooth,Republic of Ireland
511,Painting Pottery at Faoilean Pottery,,+353(0)861579392,-10.4251336478321,52.1615002226031,Kerry,Dingle,Republic of Ireland
512,Broadmeadow Equestrian Centre,http://www.broadmeadowequestrian.com/,+353(0)18351633,-6.35914,53.491007,Meath,Ashbourne,Republic of Ireland
513,Benbulben Pottery,http://www.davemcloughlinceramics.com/default.htm,,-8.483326,54.319433,Sligo,Rathcormac,Republic of Ireland
514,Birr Theatre & Arts Centre,http://www.birrtheatre.com,+353(0)579122911,-7.91207548098566,53.0977775334492,Offaly,Birr,Republic of Ireland
516,Burren Smokehouse,http://www.burrensmokehouse.ie,+353(0)657074432,-9.292164,53.028013,Clare,Lisdoonvarna,Republic of Ireland
518,Úna Bhán Tourism Cooperative,http://unabhan.ie/,+353(0)719663033,-8.30181,53.973109,Roscommon,Boyle,Republic of Ireland
519,The Burren Way,,,-9.00792473343926,53.0229241422199,Clare,Burren,Republic of Ireland
520,The East Clare Way,http://www.irishtrails.ie/trail/East-Clare-Way/16/,+353(0)656835912,-8.75882152363975,52.8684217484044,Clare,Tulla,Republic of Ireland
521,The Mid Clare Way,,+353(0)656835912,-8.89683727071008,52.7613510054365,Clare,Tulla,Republic of Ireland
522,The Ballyhoura Way,http://visitballyhoura.com,+353(0)6391300,-8.47013324022359,52.3587392930337,Limerick,Kilfinane,Republic of Ireland
523,The Lough Derg Way,http://www.irishtrails.ie/Trail/Lough-Derg-Way/21/,+353(0)61317522,-8.44378286575801,52.8062901238647,Limerick,Limerick,Republic of Ireland
524,The Slieve Felim Way,,+353(0)61317522,-8.13848501220707,52.8114301067349,Tipperary,Silvermines,Republic of Ireland
525,Moy House,http://www.moyhouse.com,+353(0)657082800,-9.349025,52.918103,Clare,Lahinch,Republic of Ireland
527,Carrygerry Country House,http://www.carrygerryhouse.com,+353(0)61360500,-8.90675070201682,52.7636401490569,Clare,Newmarket on Fergus,Republic of Ireland
528,Gleeson Goldsmiths and Jewellery,http://www.gleesongoldsmiths.ie,+353(0)61364115,-8.855383,52.710743,Clare,Shannon,Republic of Ireland
529,Country Choice Café,http://www.countrychoice.ie,+353(0)6732596,-8.198559,52.861803,Tipperary,Nenagh,Republic of Ireland
531,Tierney Cycles & Fishing,,+353(0)656829433,-8.982198,52.84475,Clare,Ennis,Republic of Ireland
533,Astra Bowl,http://www.familyfun.ie/astra-bowl/,+353(0)494372662,-7.358907,53.989709,Cavan,Cavan Town,Republic of Ireland
535,Birdwatching at the Cliffs of Moher,http://www.birdwatchireland.ie,+353(0)657086141,-9.42637,52.971778,Clare,Liscannor,Republic of Ireland
540,The Town Hall Bistro,http://www.flynnhotels.com,+353(0)656828127,-8.983156,52.842367,Clare,Ennis,Republic of Ireland
542,Coole Park Visitor Centre & Gardens,http://www.coolepark.ie,+353(0)91631804,-8.837698,53.091917,Galway,Gort,Republic of Ireland
544,Lough Derg Angling Holiday Centre,http://www.loughderg.net,+353(0)61376329,-8.44418549121656,52.7992437185655,Clare,Killaloe,Republic of Ireland
547,Bunratty Gift Shop,http://www.shannonheritage.com,+353(0)61360788,-8.81519848533406,52.7039901036774,Clare,Bunratty,Republic of Ireland
548,Ballymorris Pottery,http://www.ballymorrispottery.com,+353(0)61357118,-8.771893,52.690513,Clare,Cratloe,Republic of Ireland
549,Blarney Woollen Mills,http://www.blarney.com,+353(0)214385280,-8.566224,51.933322,Cork,Blarney,Republic of Ireland
556,Flannery's Bistro,http://www.flannerysbistro.ie,+353(0)949541724,-9.221383,53.619971,Mayo,Ballinrobe,Republic of Ireland
557,Sovereign Sailing,http://www.sovereignsailing.com/,+353(0)214774145,-8.518646,51.700959,Cork,Kinsale,Republic of Ireland
558,McDonagh's Seafood House,http://www.mcdonaghs.net,+353(0)91565001,-9.054472,53.270999,Galway,Galway City,Republic of Ireland
560,Triona,https://www.trionadesign.com,+353(0)749541422,-8.41807987512493,54.7623956937091,Donegal,Ardara,Republic of Ireland
562,Michael Kennedy Ceramics,,+353(0)719148844,-8.473423,54.270148,Sligo,Sligo Town,Republic of Ireland
563,Bird Watching in Dunmore East,,,-6.99846730415838,52.1534789756632,Waterford,Dunmore East,Republic of Ireland
