Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Kilclooney Wood,http://www.coillte.ie,,-7.42648426141386,52.2034472156374,Waterford,Kilmacthomas,Republic of Ireland
Paul Maloney Pottery,http://www.paulmaloneypottery.com,+353(0)539120188,-6.538008,52.330326,Wexford,Barnstown,Republic of Ireland
Kiltorcan Raceway Karting Circuit,http://www.kiltorcan.com,+353(0)872464872,-7.182288,52.462079,Kilkenny,Ballyhale,Republic of Ireland
Bird Watching In Ardmore,,,-7.72400378998085,51.9507759255638,Waterford,Ardmore,Republic of Ireland
Bird Watching In Clonea,,,-7.53312207156846,52.1072771678837,Waterford,Dungarvan,Republic of Ireland
Bird Watching In Nire Valley Area,,,-7.73870158098676,52.2835391157577,Waterford,Ballymacarby,Republic of Ireland
Kilmore Quay Boat Charters - Dick Hayes,,+353(0)872549111,-6.58928,52.17182,Wexford,Kilmore Quay,Republic of Ireland
Kytelers Inn,http://www.kytelersinn.com,+353(0)567721064,-7.253298,52.65318,Kilkenny,Kilkenny City,Republic of Ireland
Coleman Irish Music Centre - Ceoláras Coleman,http://www.colemanirishmusic.com,+353(0)719182599,-8.52295037425954,53.9962126557894,Sligo,Gurteen,Republic of Ireland
Coollattin Golf Club,http://www.coollattingolfclub.com,+353(0)539429125Admin,-6.501168,52.753296,Wicklow,Shillelagh,Republic of Ireland
Athy Golf Club,http://www.athygolfclub.com,+353(0)598631729,-6.962445,53.008327,Kildare,Athy,Republic of Ireland
Drummindoo Stud & Equitation Centre,http://www.drummindoo.com,+353(0)9825616,-9.50880177201077,53.7989998064847,Mayo,Westport,Republic of Ireland
Fallers Jewellers,http://www.fallers.com,+353(0)91561226,-9.05112054786775,53.2742156825606,Galway,Galway City,Republic of Ireland
Westport Wargames,http://westportadventurepark.ie/,+353(0)9821886,-9.5553381031799,53.767943311974,Mayo,Westport,Republic of Ireland
Athenry Golf Club,http://www.athenrygolfclub.net,+353(0)91794466,-8.845527,53.282795,Galway,Athenry,Republic of Ireland
Moran's Oyster Cottage,http://www.moranstheweir.com,+353(0)91796113,-8.895217,53.21104,Galway,Kilcolgan,Republic of Ireland
White Gables Restaurant,http://www.whitegables.com,+353(0)91555744,-9.18053812764742,53.3380179961077,Galway,Moycullen,Republic of Ireland
The Huntsman Inn,http://www.huntsmaninn.com,+353(0)91562849,-9.033889,53.281333,Galway,Galway City,Republic of Ireland
Westport Golf Club,http://www.westportgolfclub.ie,+353(0)9828262,-9.564877,53.812512,Mayo,Westport,Republic of Ireland
Connemara Championship Links,http://www.connemaragolflinks.com,+353(0)9523502,-10.139698,53.418931,Galway,Ballyconneely,Republic of Ireland
Roundstone Music and Crafts,http://www.bodhran.com,+353(0)9535808,-9.916871,53.391996,Galway,Roundstone,Republic of Ireland
Inis Meáin Knitting Company,http://www.inismeain.ie,+353(0)9973009,-9.583115,53.087649,Galway,Aran Islands,Republic of Ireland
Castlebar Golf Club,http://www.castlebargolfclub.ie,+353(0)949021649,-9.271672,53.833609,Mayo,Castlebar,Republic of Ireland
Tuam Golf Club,http://www.tuamgolfclub.com,+353(0)9328993,-8.835863,53.494126,Galway,Tuam,Republic of Ireland
Cycle Holidays Ireland,http://www.cycleholidaysireland.com,+353(0)878321200,-8.296194,53.115448,Galway,Ballinasloe,Republic of Ireland
"Ravensdale Lodge, Equestrian & Trekking Centre",http://www.ravensdalelodge.com,+353(0)429371034,-6.3408,54.057899,Louth,Dundalk,Republic of Ireland
Carlingford Adventure Centre,http://www.carlingfordadventure.com,+353(0)429373100,-6.186241,54.040061,Louth,Carlingford,Republic of Ireland
Sonairte The National Ecology Centre,http://www.sonairte.ie,+353(0)419827572,-6.25604567591858,53.6782761795197,Meath,Laytown,Republic of Ireland
Cons Bar,http://www.facebook.com/Consbar/,+353(0)449340925,-7.34574194973754,53.524764798656,Westmeath,Mullingar,Republic of Ireland
Glasson Village Restaurant,http://glassonvillagerestaurant.ie/,+353(0)906485001,-7.863486,53.474006,Westmeath,Athlone,Republic of Ireland
Cork Harbour Boats,http://www.corkharbourboats.com,+353(0)214841348,-8.3190782018601,51.846891186652,Cork,Passage West,Republic of Ireland
Courtmacsherry Angling Ltd.,http://www.courtmacsherryangling.ie,+353(0)876381003,-8.71076,51.635549,Cork,Courtmacsherry,Republic of Ireland
Bearna Golf and Country Club,http://www.bearnagolfclub.com,+353(0)91592677,-9.165241,53.278586,Galway,Bearna,Republic of Ireland
Michelangelo Restaurant,http://www.michelangelo.ie/,+353(0)16271809,-6.53770130919269,53.3408717261853,Kildare,Celbridge,Republic of Ireland
The Coffee Shop,,+353(0)40468194,-6.04360337301636,52.98083331054,Wicklow,Wicklow Town,Republic of Ireland
Jack Burtchaell Waterford City Walking Tours,http://www.jackswalkingtours.com,+353(0)51873711,-7.10684106369694,52.2609302975725,Waterford,Waterford City,Republic of Ireland
Bellefield Design,http://www.cwcwe.ie,+353(0)539236294,-6.579892,52.506111,Wexford,Enniscorthy,Republic of Ireland
Wineport Lodge,http://www.wineport.ie,+353(0)906439010,-7.88577369940572,53.4644464112821,Westmeath,Athlone,Republic of Ireland
Rathwood Home and Garden World,http://www.rathwood.com,+353(0)599156285,-6.659993,52.796104,Carlow,Tullow,Republic of Ireland
Paddy's Rent-A-Bike,http://www.paddysbikeshop.com/,+353(0)669152311,-10.2680244113335,52.1408984036407,Kerry,Dingle,Republic of Ireland
Esker Hills Golf Club,http://www.eskerhillsgolf.com,+353(0)579355999,-7.564294,53.295187,Offaly,Tullamore,Republic of Ireland
Glengarra Wood,http://www.coillte.ie,,-8.0935698172442,52.3248530745509,Tipperary,Cahir,Republic of Ireland
The Old Oak Bar and Cyprus Avenue,http://www.cyprusavenue.ie,+353(0)214276165,-8.470067,51.898141,Cork,Cork City,Republic of Ireland
Barr na Sráide Inn,http://www.barrnasraide.ie,+353(0)669151331,-10.270631,52.14288,Kerry,Dingle,Republic of Ireland
Ned Natterjacks,,+353(0)667139491,-10.025636,52.255742,Kerry,Castlegregory,Republic of Ireland
Boston Bar,,+353(0)2752080,-9.451439,51.678713,Cork,Bantry,Republic of Ireland
Bushe's Bar,http://www.bushesbar.com,+353(0)2820125,-9.372976,51.483238,Cork,Baltimore,Republic of Ireland
Causkey's Bar,,+353(0)2774161,-9.958037,51.694151,Cork,Eyeries,Republic of Ireland
Altitude Cycle & Outdoor Store,http://www.altitude.ie,+353(0)51870356,-7.118785,52.26013,Waterford,Waterford City,Republic of Ireland
The Lord Kingsale,,+353(0)214772371,-8.523564,51.705564,Cork,Kinsale,Republic of Ireland
The Ring Lyne,,+353(0)669476103,-10.336494,51.906734,Kerry,Valentia Island,Republic of Ireland
The East Munster Way,http://www.irishtrails.ie/Trail/East-Munster-Way/17/,,-7.40470492454733,52.3471054682275,Tipperary,Carrick on Suir,Republic of Ireland
Tipperary Heritage Way,http://www.irishtrails.ie/trail/tipperary-heritage-way/36/,+353(0)6255467,-7.88582982915318,52.516411290825,Tipperary,Tipperary Town,Republic of Ireland
Toddies,http://www.thebulman.ie/,+353(0)214777769,-8.499492,51.699761,Cork,Kinsale,Republic of Ireland
No. 35,http://no35kenmare.com/,+353(0)646641559,-9.58212695833594,51.8795677842995,Kerry,Kenmare,Republic of Ireland
An Sugan Seafood Bar & Restaurant,http://www.ansugan.com,+353(0)238833498,-8.88585299999999,51.623167,Cork,Clonakilty,Republic of Ireland
Blairscove House & Restaurant,http://www.blairscove.ie,+353(0)2761127,-9.538311,51.608745,Cork,Bantry,Republic of Ireland
Rolf's Country House Restaurant & Wine Bar,http://www.rolfscountryhouse.com/,+353(0)2820289,-9.368592,51.479594,Cork,Baltimore,Republic of Ireland
Gearoidin's Restaurant,,+353(0)238834444,-8.889883,51.623211,Cork,Clonakilty,Republic of Ireland
The Heron's Cove,http://www.heronscove.com,+353(0)2835225,-9.708978,51.495923,Cork,Goleen,Republic of Ireland
Glendalough & Powerscourt Gardens Tour – DoDublin Tours,http://dodublin.ie/day-tours/south-dublin-glendalough-powerscourt,+353(0)17033028,-6.260892,53.350453,Dublin,59 Upper O'Connell Street,Republic of Ireland
Hop On Hop Off  Tour - DoDublin,http://dodublin.ie,+353(0)17033028,-6.260892,53.350453,Dublin,59 Upper O'Connell Street,Republic of Ireland
Ghostbus Tour – DoDublin Tours,http://ghostbus.ie,+353(0)17033190,-6.261029,53.350462,Dublin,Dublin,Republic of Ireland
Lord Baker's Seafood Restaurant & Bar,http://www.lordbakers.ie/,+353(0)669151277,-10.268422,52.141525,Kerry,Dingle,Republic of Ireland
Mary Ann's Bar & Restaurant,,+353(0)2836146,-9.174864,51.528243,Cork,Skibbereen,Republic of Ireland
Murphy's Restaurant,,+353(0)2770244,-9.909832,51.651926,Cork,Castletownbere,Republic of Ireland
The Original Blarney Stone Restaurant,http://www.blarneystonerestaurant.com,+353(0)214385482,-8.566773,51.934413,Cork,Blarney,Republic of Ireland
O'Connor's Seafood Restaurant,http://www.oconnorseafood.com,+353(0)2755664,-9.453613,51.680211,Cork,Bantry,Republic of Ireland
Packie's Restaurant,,+353(0)646641508,-9.583425,51.878479,Kerry,Kenmare,Republic of Ireland
Scéal Eile Restaurant - Marguerite's Bakery,http://www.facebook.com/Sceal-Eile-127006777374000/,+353(0)646635066,-9.509862,52.059543,Kerry,Killarney,Republic of Ireland
The Bosun Restaurant and Bar,http://www.thebosun.ie,+353(0)214842172,-8.331986,51.849601,Cork,Monkstown,Republic of Ireland
The Cottage Restaurant,,+353(0)667130176,-9.928528,52.226203,Kerry,Tralee,Republic of Ireland
The Lime Tree Restaurant,http://www.limetreerestaurant.com,+353(0)646641225,-9.58217171966077,51.87830753543,Kerry,Kenmare,Republic of Ireland
Tung Sing Restaurant,,+353(0)214274616,-8.47115,51.898609,Cork,Cork City,Republic of Ireland
Wylam Chinese Restaurant,,+353(0)214341063,-8.50538,51.892378,Cork,Cork City,Republic of Ireland
Mac's Restaurant,http://www.macsofmainstreet.com,+353(0)646635213,-9.509407,52.058726,Kerry,Killarney,Republic of Ireland
B's Restaurant at Castle Hotel & Leisure Centre,http://www.castlehotel.ie/en/bs-restaurant/,+353(0)2641074,-8.95839328339764,51.9048873096783,Cork,Macroom,Republic of Ireland
Franciscan Well Brewery and Brew Pub,http://www.franciscanwellbrewery.com,+353(0)214393434,-8.4818983999653,51.9010555445841,Cork,Cork City,Republic of Ireland
McSorley's Bar & Nightclub,http://www.mcsorleyskillarney.com,+353(0)646639770,-9.506744,52.059036,Kerry,Killarney,Republic of Ireland
Ballymascanlon Golf Course,http://www.ballymascanlon.com,+353(0)429358200,-6.35250772537415,54.0316157749154,Louth,Dundalk,Republic of Ireland
Stephen Pearce Pottery,http://www.stephenpearce.com,+353(0)214646807,-8.026556,51.851961,Cork,Shanagarry,Republic of Ireland
Louis Mulcahy Pottery,http://www.louismulcahy.com,+353(0)669156229,-10.4537755095506,52.1538594274409,Kerry,Ballyferriter,Republic of Ireland
The Erin Giftstore,http://www.eringiftstore.com,+353(0)214381357,-8.5680949622598,51.931815817315,Cork,Blarney,Republic of Ireland
Lisbeth Mulcahy Fíodóir - The Weaver's Shop,http://www.lisbethmulcahy.com,+353(0)669151688,-10.271045,52.140887,Kerry,Dingle,Republic of Ireland
Boland Craft Gift Shop,http://www.facebook.com/Boland-Craft-Gift-Shop-143758849124010/?fref=ts,+353(0)214772161,-8.51985212094548,51.7025565558758,Cork,Kinsale,Republic of Ireland
Brennanstown Riding School,http://www.brennanstownrs.ie,+353(0)12863778,-6.134271,53.180662,Wicklow,Bray,Republic of Ireland
Killarney School of English,http://www.ksoe.com,+353(0)646636630,-9.494563,52.038921,Kerry,Killarney,Republic of Ireland
Joe Roddy & Sons Skellig Trips & Angling,,+353(0)871209924,-10.366425,51.885943,Kerry,Portmagee,Republic of Ireland
Arklow Golf Club,http://www.arklowgolflinks.com,+353(0)40232492,-6.149669,52.789676,Wicklow,Arklow,Republic of Ireland
Ballyliffin Golf Club,http://www.ballyliffingolfclub.com,+353(0)749376119,-7.373339,55.292354,Donegal,Inishowen,Republic of Ireland
Bridgefield Buggies Ltd.,http://www.quadbikesafari.ie,+353(0)214667533,-8.019922,51.904771,Cork,Castlemartyr,Republic of Ireland
Tailor-Made Tours,http://www.tailor-madetours.com,+353(0)873344031,-9.77942135978585,52.1667837547661,Cork,Aghada,Republic of Ireland
Glengarriff Golf Club,http://www.glengarriffgolfclub.com,+353(0)2763150,-9.522937,51.75042,Cork,Glengarriff,Republic of Ireland
Wild Kerry Day Tours with O’Connor Autotours,http://www.wildkerry-Daytours.ie,+353(0)646631052,-9.508651,52.055306,Kerry,Killarney,Republic of Ireland
Enniscrone Golf Club,http://www.enniscronegolf.com,+353(0)9636297,-9.10447998419192,54.2080976797533,Sligo,Enniscrone,Republic of Ireland
Gort Golf Club,http://www.gortgolf.com/,+353(0)91632244,-8.8713981798096,53.062538715892,Galway,Gort,Republic of Ireland
Keane's Jewellers,http://www.keanes.ie,+353(0)214271256,-8.472195,51.89772,Cork,Cork City,Republic of Ireland
Carrickcraft,http://www.cruise-ireland.com,+353(0)12781666,-8.09881887483402,53.9439213249372,Leitrim,Carrick On Shannon,Republic of Ireland
Locaboat Ireland,http://www.locaboat.com/en/boating-holidays/ireland/shannon/,+353(0)719645300,-8.09978837255857,53.9442381621975,Leitrim,Carrick-On-Shannon,Republic of Ireland
Kingfisher Cycle Trail,http://www.kingfishercycletrail.com,+44(0)2866323110,-8.178592,54.306503,Fermanagh,Enniskillen,Republic of Ireland
Oliver's Bar & Restaurant,http://oliversonclegganpier.ie,+353(0)9544640,-10.1121914088521,53.556600957255,Galway,Cleggan,Republic of Ireland
Barrowline Cruisers,http://www.barrowline.ie,+353(0)578626060,-7.099672,53.076479,Laois,Portaloise,Republic of Ireland
Murphy Jewellers and Watchmakers,http://www.murphyjewellers.com,+353(0)567721127,-7.252816,52.651587,Kilkenny,Kilkenny City,Republic of Ireland
Shaws & Sons Limited,http://www.shaws.ie,+353(0)51872977,-7.11285232696627,52.2623239398767,Waterford,Waterford City,Republic of Ireland
Clissmann Horse Drawn Caravans,http://www.clissmannhorsecaravans.com,+353(0)40446920,-6.21793,52.974243,Wicklow,Rathdrum,Republic of Ireland
Letterkenny Karting Centre,http://www.letterkennykarting.com/,+353(0)749129077,-7.674309,54.984026,Donegal,Letterkenny,Republic of Ireland
Studio Donegal,http://www.studiodonegal.ie,+353(0)749738194,-8.594719,54.632029,Donegal,Kilcar,Republic of Ireland
Mulcahy's  Restaurant,http://www.mulcahys.ie,+353(0)526125054,-7.701555,52.353601,Tipperary,Clonmel,Republic of Ireland
Bel Air Equestrian Centre,http://www.belairhotelequestrian.com/,+353(0)40440109,-6.12241043476433,53.0018053778383,Wicklow,Ashford,Republic of Ireland
Delvin Castle Golf Club,,+353(0)449664315,-7.099272,53.614955,Westmeath,Delvin,Republic of Ireland
The Strand Inn - Seafood Restaurant,http://www.dunmoreeast.com,+353(0)51383174,-6.994312,52.155239,Waterford,Dunmore East,Republic of Ireland
The Beara Way,http://www.bearatourism.com,+353(0)2770054,-9.94549254000484,51.7017251046066,Cork,Beara Peninsula,Republic of Ireland
The Blackwater Way,,+353(0)214255100,-8.474305,51.896447,Cork,Grand Parade,Republic of Ireland
The Dingle Way,http://www.irishtrails.ie/Trail/Dingle-Way/11/,+353(0)669151188,-10.274592,52.139153,Kerry,Tralee,Republic of Ireland
Sheep's Head Way,http://www.irishtrails.ie/trail/Sheeps-Head-Way/29/,+353(0)2767136,-9.60033614586791,51.626010736538,Cork,Bantry,Republic of Ireland
Beara Way Cycling Route,,+353(0)2821489,-9.94999204762586,51.6956643207193,Cork,Beara Peninsula,Republic of Ireland
The Ring of Kerry Cycle Route,,+353(0)646631633,-9.75043931715399,52.1670833699325,Kerry,Ring of Kerry,Republic of Ireland
Sheep’s Head Cycle Route,http://www.thesheepsheadway.ie/index.cfm/page/cyclingroute,+353(0)2767136,-9.70330154820503,51.5814110375101,Cork,Bantry,Republic of Ireland
Daniel McNello's Bar,https://www.facebook.com/daniel.mcnellosbar,+353(0)429378355,-6.579488,54.003062,Monaghan,Inniskeen,Republic of Ireland
Teach Dolmain,https://www.facebook.com/#!/TeachDolmain?fref=ts,+353(0)599130911,-6.92544,52.836192,Carlow,Carlow Town,Republic of Ireland
Horse & Hound Hotel,http://www.horseandhoundhotel.ie,+353(0)51428323,-6.837091,52.369398,Wexford,Foulksmills,Republic of Ireland
Voya Seaweed Baths,http://www.voyaseaweedbaths.com,+353(0)719168686,-8.609456,54.269896,Sligo,Strandhill,Republic of Ireland
Carrickmacross Lace Gallery,http://www.carrickmacrosslace.ie,+353(0)429664176,-6.719094,53.97768,Monaghan,Carrickmacross,Republic of Ireland
The River Shannon – Lanesborough to Rooskey,http://www.fishinginireland.info/coarse/shannon/lanesboro.htm,+353(0)12787022,-7.99115129907227,53.6735420775777,Dublin,Lanesborough,Republic of Ireland
River Inny,http://www.fishinginireland.info/,+353(0)18842600,-7.32313105065918,53.6684318616526,Dublin,Swords,Republic of Ireland
Lough Gowna,http://www.fishinginireland.info/pike/north/loughgowna.htm,+353(0)18842600,-7.56774851281739,53.8805545401378,Dublin,Swords,Republic of Ireland
Mullaghmore Sailing Club and Centre Ltd,http://www.mullaghmoresailingclub.org,+353(0)7144392,-8.450497,54.463935,Sligo,Cliffoney,Republic of Ireland
Edel MacBride Knitwear Designer,http://www.edelmacbride.com,+353(0)749147508,-7.658943,54.857946,Donegal,Stranorlar,Republic of Ireland
Courthouse Restaurant,http://www.thecourthouserest.com,+353(0)719842391,-8.285263,54.447583,Leitrim,Kinlough,Republic of Ireland
Maddens Bridge Bar,,+353(0)719842050,-8.28118388950349,54.4775649157353,Donegal,Bundoran,Republic of Ireland
The Silver Tassie Restaurant,http://www.silvertassiehotel.com/dining-letterkenny.html,+353(0)749125619,-7.670483,54.986084,Donegal,Letterkenny,Republic of Ireland
Irish Country Quads,http://www.irishcountryquads.com,+353(0)429378997,-6.58151868307447,54.0302275222818,Monaghan,Inniskeen,Republic of Ireland
Rally School Ireland,http://www.rallyschoolireland.ie,+353(0)4789098,-7.097166,54.268386,Monaghan,Scotstown,Republic of Ireland
Jerpoint Glass Studio,http://www.jerpointglass.com,+353(0)567724350,-7.196754,52.518515,Kilkenny,Thomastown,Republic of Ireland
Ginos Pizza Restaurant,http://www.facebook.com/GinosW/,+353(0)51879513,-7.111429,52.25821,Waterford,Waterford City,Republic of Ireland
Ristorante Rinuccini,http://www.rinuccini.com,+353(0)567761575,-7.25062635581969,52.6502964157659,Kilkenny,Kilkenny,Republic of Ireland
Mullaney Brothers,http://www.mullaneybrothers.com/,+353(0)719140718,-8.475628,54.271005,Sligo,Sligo Town,Republic of Ireland
Forget-Me-Not,http://www.forgetmenot.ie/,+353(0)749721168,-8.110025,54.654052,Donegal,Donegal Town,Republic of Ireland
Magee of Donegal,http://www.magee1866.com,+353(0)749722660,-8.10966057672112,54.6539210356355,Donegal,Donegal Town,Republic of Ireland
